seed,round,train_loss,accuracy,f1,roc_auc,log_loss,method,selected_clients,mean_update_norm
7,23,0.03789644642371098,0.9230769230769231,0.9385474860335196,0.9844863731656185,0.16749222583792908,GossipAvg,10.0,0.07163689543582688
7,24,0.037100874055815095,0.9230769230769231,0.9385474860335196,0.9846960167714884,0.16627354420471083,GossipAvg,10.0,0.06853386172839647
7,25,0.03622850844615287,0.9230769230769231,0.9385474860335196,0.9842767295597484,0.16533601828041455,GossipAvg,10.0,0.0686200494496365
7,26,0.03556380164426301,0.9230769230769231,0.9385474860335196,0.9844863731656185,0.164564482870721,GossipAvg,10.0,0.0664310868805052
7,27,0.03479243701271878,0.9230769230769231,0.9385474860335196,0.9844863731656185,0.1636100896548751,GossipAvg,10.0,0.06539451923741949
7,28,0.034065077236894684,0.9230769230769231,0.9385474860335196,0.9844863731656185,0.1627404283060672,GossipAvg,10.0,0.06473169629344963
7,29,0.03324171094204159,0.9230769230769231,0.9385474860335196,0.9842767295597484,0.16213606571031705,GossipAvg,10.0,0.06513770222800168
7,30,0.03257913749179424,0.9230769230769231,0.9385474860335196,0.9842767295597484,0.1614813534765738,GossipAvg,10.0,0.0648350955571779
7,1,0.1926397726533176,0.916083916083916,0.9325842696629213,0.9616352201257862,0.4007545639703575,Local-DP Gossip,10.0,0.4471107210266392
7,2,0.143285672747086,0.9090909090909091,0.9265536723163842,0.9614255765199161,0.3260221267394103,Local-DP Gossip,10.0,0.2784526198186678
7,3,0.11663057424183858,0.9230769230769231,0.9371428571428572,0.9633123689727464,0.29700306768550844,Local-DP Gossip,10.0,0.21565473172897454
7,4,0.100717800998593,0.8951048951048951,0.9162011173184358,0.9649895178197064,0.2735339097244999,Local-DP Gossip,10.0,0.18489504854086677
7,5,0.09072787123224056,0.916083916083916,0.9318181818181818,0.9693920335429769,0.253958094890191,Local-DP Gossip,10.0,0.16106946104967917
7,6,0.0827834658715575,0.9090909090909091,0.9273743016759777,0.9733752620545073,0.2354486981718319,Local-DP Gossip,10.0,0.15747870179087836
7,7,0.07255276875175122,0.9020979020979021,0.9204545454545454,0.9721174004192873,0.2295108254754724,Local-DP Gossip,10.0,0.13882975593694608
7,8,0.06718379821490505,0.9020979020979021,0.9204545454545454,0.9677148846960169,0.23823706765709982,Local-DP Gossip,10.0,0.12081424210160083
7,9,0.06389588354691182,0.9090909090909091,0.9273743016759777,0.969392033542977,0.23231910072300638,Local-DP Gossip,10.0,0.1276485146651302
7,10,0.058137030028156934,0.9090909090909091,0.9265536723163842,0.9666666666666667,0.23990145700327584,Local-DP Gossip,10.0,0.11609914169893161
